chr	start	end	name	baseMean	DHX36	FANCJ	DKO	DHX36lfc	FANCJlfc	DKOlfc	dir	nonsig	sig
chr1	6428992	6429991	pro14_Alkal1_1	2087.16666666667	FALSE	FALSE	TRUE	0.26744005022293	0.0341893317848722	0.415170353688294	.	FALSE	lowlfc
chr1	6557021	6558020	pro15_St18_3	210.666666666667	FALSE	FALSE	FALSE	0.146237687724407	-0.00245009773292526	-0.266603178455651	.	TRUE	nonsig
chr1	6577543	6578542	pro16_St18_2	124.5	FALSE	FALSE	FALSE	0.0693017534249381	0.00437983464301989	0.141820941856227	.	TRUE	nonsig
chr1	6799848	6800847	pro17_St18_1	345.5	FALSE	FALSE	FALSE	-0.099703752838306	-0.01878564918375	0.0373939092476009	.	TRUE	nonsig
chr1	7158689	7159688	pro18_Pcmtd1_1	9334.83333333333	TRUE	FALSE	TRUE	0.366787686360818	0.115527395015431	0.366752309371378	.	FALSE	lowlfc
chr1	7158874	7159873	pro19_Pcmtd1_2	8291	TRUE	FALSE	TRUE	0.35700836494719	0.0976789622501774	0.386626021255318	.	FALSE	lowlfc
chr1	7467690	7468689	pro20_AK043789_1	8746.66666666667	FALSE	TRUE	TRUE	0.185838857707157	-0.839681612369758	-0.626254326254868	.	FALSE	lowlfc
chr1	8861964	8862963	pro21_Sntg1_2	86.8333333333333	FALSE	FALSE	FALSE	0.104957421581159	0.000199003134120329	0.0353127687300138	.	TRUE	nonsig
chr1	9369622	9370621	pro22_Sntg1_1	2398.16666666667	TRUE	FALSE	TRUE	0.895161161586722	0.0418724119923286	0.878342932971264	.	FALSE	lowlfc
chr1	9615143	9616142	pro23_Rrs1_1	9399.16666666667	FALSE	FALSE	FALSE	0.23768128933882	0.0476833475370352	0.191319361528775	.	TRUE	nonsig
chr1	9617786	9618785	pro24_Adhfe1_1	1548.33333333333	FALSE	FALSE	TRUE	0.351239252490977	0.0205640818012518	0.533785642164211	.	FALSE	lowlfc
chr1	9670929	9671928	pro25_3110035E14Rik_1	450.166666666667	FALSE	FALSE	FALSE	0.400506014258343	0.00597103612759139	0.0393075990396191	.	TRUE	nonsig
chr1	9671205	9672204	pro26_3110035E14Rik_2	598.833333333333	FALSE	FALSE	FALSE	0.244303670945205	0.0055387017135794	0.0121973477439005	.	TRUE	nonsig
chr1	9700905	9701904	pro27_2610203C22Rik_1	564.666666666667	FALSE	FALSE	FALSE	0.38259836953632	0.00824346097184818	0.369243992342122	.	TRUE	nonsig
chr1	9769928	9770927	pro28_Mybl1_1	5563	TRUE	FALSE	TRUE	0.394421098623928	0.0458400379857665	0.410214406453327	.	FALSE	lowlfc
chr1	9817998	9818997	pro29_Vcpip1_2	6780.16666666667	TRUE	FALSE	TRUE	0.420334765625104	0.0487568773077828	0.501223646102011	.	FALSE	lowlfc
chr1	9818140	9819139	pro30_Vcpip1_1	6787.83333333333	TRUE	FALSE	TRUE	0.428160806237924	0.0342268059869245	0.496585626505869	.	FALSE	lowlfc
chr1	9867892	9868891	pro31_Sgk3_1	1058.33333333333	FALSE	FALSE	FALSE	0.370533233309751	0.0748394115389008	0.174913907072288	.	TRUE	nonsig
chr1	9918027	9919026	pro32_Sgk3_2	2765	TRUE	FALSE	TRUE	0.68547946827317	-0.0184742846565217	0.97284134589725	.	FALSE	lowlfc
chr1	9978370	9979369	pro33_Mcmdc2_1	2331.33333333333	TRUE	FALSE	TRUE	0.859935129506331	0.418802271836119	0.941546523567957	.	FALSE	lowlfc
chr1	10012289	10013288	pro34_Snord87_1	385.666666666667	FALSE	FALSE	FALSE	0.232670614052782	0.00533676728569587	0.345574299095829	.	TRUE	nonsig
chr1	10013863	10014862	pro35_Snhg6_1	2863.33333333333	TRUE	FALSE	TRUE	0.489074181275523	-0.0124460916610088	0.609966940684963	.	FALSE	lowlfc
chr1	10037190	10038189	pro36_Tcf24_1	2131.16666666667	TRUE	FALSE	TRUE	0.500776320493506	-0.00983329521284164	0.795710892952515	.	FALSE	lowlfc
chr1	10078851	10079850	pro37_Ppp1r42_1	2109.33333333333	TRUE	FALSE	TRUE	0.556422861806711	-0.00702312259662602	0.596167189970801	.	FALSE	lowlfc
chr1	10107690	10108689	pro38_Cops5_1	3112	FALSE	FALSE	TRUE	0.296657688746473	0.040604786305643	0.467867389331739	.	FALSE	lowlfc
chr1	10107908	10108907	pro39_Cops5_2	2855.33333333333	FALSE	FALSE	TRUE	0.279179821466609	0.0298068275379599	0.472996698296299	.	FALSE	lowlfc
chr1	10107923	10108922	pro40_Cspp1_1	2824.5	FALSE	FALSE	TRUE	0.276454736309573	0.0306104895602675	0.469455104394671	.	FALSE	lowlfc
chr1	10109544	10110543	pro41_Cspp1_2	6524.33333333333	TRUE	FALSE	TRUE	0.501407525898132	0.0879675272250833	0.67230155812217	.	FALSE	lowlfc
chr1	10286308	10287307	pro42_Arfgef1_1	132	FALSE	FALSE	FALSE	0.24273387877318	0.00553204642309961	0.27705956135805	.	TRUE	nonsig
chr1	10789650	10790649	pro43_Cpa6_1	517.166666666667	FALSE	FALSE	FALSE	-0.0334949233840352	0.0366002736610297	0.24066171795439	.	TRUE	nonsig
chr1	11063167	11064166	pro44_Prex2_1	1316.33333333333	FALSE	FALSE	FALSE	0.120942457937935	0.0333273326740762	0.326480561875818	.	TRUE	nonsig
chr1	11483810	11484809	pro45_A830018L16Rik_1	7628	FALSE	FALSE	FALSE	0.167909672837509	0.00129651441965185	0.280431310508414	.	TRUE	nonsig
chr1	12762221	12763220	pro46_Sulf1_2	3533.83333333333	TRUE	FALSE	TRUE	0.512596280910272	0.395994860993374	0.741079595766964	.	FALSE	lowlfc
chr1	12788209	12789208	pro47_Sulf1_1	2113.16666666667	TRUE	FALSE	TRUE	1.00195319013983	0.213967976681896	1.04440524905185	.	FALSE	DHX36
chr1	12793915	12794914	pro48_Sulf1_3	176.5	FALSE	FALSE	TRUE	0.116130177109641	0.0110555317452801	0.796732623726383	.	FALSE	lowlfc
chr1	13060889	13061888	pro49_Slco5a1_1	3285	TRUE	FALSE	TRUE	0.745788992656728	0.0365290873512442	0.714284256079422	.	FALSE	lowlfc
chr1	13196982	13197981	pro50_Prdm14_1	1144.66666666667	TRUE	FALSE	TRUE	0.564448667743019	0.0338310877930131	0.992823221142371	.	FALSE	lowlfc
chr1	13442186	13443185	pro51_Ncoa2_2	6490.83333333333	TRUE	FALSE	TRUE	0.361161353490117	0.0232771308872397	0.39676291335156	.	FALSE	lowlfc
chr1	13443788	13444787	pro52_Ncoa2_1	2850.16666666667	FALSE	FALSE	TRUE	0.28420466531913	0.0696551772030527	0.522794430173964	.	FALSE	lowlfc
chr1	13659608	13660607	pro53_Tram1_1	1968.5	FALSE	FALSE	FALSE	0.232013223060407	0.0198149772800922	0.142947528047708	.	TRUE	nonsig
chr1	13730264	13731263	pro54_Lactb2_1	6763.5	FALSE	FALSE	TRUE	0.255014732465847	0.0777027476583095	0.516574790080185	.	FALSE	lowlfc
chr1	13738464	13739463	pro55_Xkr9_1	84.6666666666667	FALSE	FALSE	FALSE	-0.0363790075838092	-0.00273018136101284	-0.00626080007261413	.	TRUE	nonsig
chr1	14374376	14375375	pro56_Eya1_1	452	TRUE	FALSE	FALSE	0.570868092254427	-0.0022088061244216	0.264105078182857	.	FALSE	lowlfc
chr1	14825736	14826735	pro57_Msc_1	1649.16666666667	FALSE	FALSE	TRUE	0.320750662996314	0.0429803089792912	0.753941171925666	.	FALSE	lowlfc
chr1	15875360	15876359	pro58_Terf1_1	3261.83333333333	TRUE	FALSE	TRUE	0.49737525281939	0.0417466651815409	0.711442449434902	.	FALSE	lowlfc
chr1	15962446	15963445	pro59_Sbspon_1	2455.66666666667	FALSE	FALSE	FALSE	0.336355657558866	-0.0173431337696138	0.183915793643015	.	TRUE	nonsig
chr1	16162854	16163853	pro60_4930444P10Rik_2	1683.5	FALSE	FALSE	TRUE	0.385141559804249	0.0233632743925692	0.820835493597936	.	FALSE	lowlfc
chr1	16163061	16164060	pro61_4930444P10Rik_1	1775.33333333333	TRUE	FALSE	TRUE	0.465705647972772	0.0335730627519372	0.869617235182297	.	FALSE	lowlfc
chr1	16174150	16175149	pro62_Rpl7_1	3841.33333333333	TRUE	FALSE	TRUE	0.368680326808269	0.0288247477708617	0.43730617200841	.	FALSE	lowlfc
chr1	16175569	16176568	pro63_Rdh10_1	3093.33333333333	FALSE	FALSE	FALSE	0.274948694834078	0.022089711220981	0.28528062334056	.	TRUE	nonsig
chr1	16566423	16567422	pro64_Stau2_2	364.166666666667	FALSE	FALSE	FALSE	-0.115414517644958	-0.00412128631670395	-0.240587465843786	.	TRUE	nonsig
chr1	16588986	16589985	pro65_Stau2_1	1706.5	FALSE	FALSE	FALSE	0.349334523380135	0.102129423764069	0.367878015379236	.	TRUE	nonsig
chr1	16689033	16690032	pro66_Ube2w_1	4940.83333333333	FALSE	FALSE	TRUE	0.093206208577079	0.0118739208622967	0.306862788827527	.	FALSE	lowlfc
chr1	16726786	16727785	pro67_Eloc_1	8204.83333333333	TRUE	FALSE	TRUE	0.491266347432655	0.0351706411616678	0.584457164248194	.	FALSE	lowlfc
chr1	16734954	16735953	pro68_Tmem70_1	1702.5	TRUE	FALSE	FALSE	0.627080387322106	0.0709201213137948	0.30784511250559	.	FALSE	lowlfc
chr1	16758138	16759137	pro69_Ly96_1	1308.16666666667	TRUE	FALSE	TRUE	0.453062573982528	-0.0171578138836121	0.714455562302261	.	FALSE	lowlfc
chr1	17167591	17168590	pro70_Jph1_1	2676.83333333333	TRUE	FALSE	TRUE	0.421893579065775	0.0375565412015918	0.430393766750742	.	FALSE	lowlfc
chr1	17215103	17216102	pro71_Gdap1_1	2172.5	TRUE	FALSE	TRUE	0.946870431828403	0.0375769115920289	0.892843675325953	.	FALSE	lowlfc
chr1	17671606	17672605	pro72_Pi15_1	189.666666666667	FALSE	FALSE	FALSE	-0.0759620627987209	0.00641989943300498	0.177082158951048	.	TRUE	nonsig
chr1	17797122	17798121	pro73_Crispld1_1	2865.83333333333	TRUE	FALSE	TRUE	0.819497210850693	0.10782137906186	0.757619394035111	.	FALSE	lowlfc
chr1	18215646	18216645	pro74_Crisp4_1	53.1666666666667	FALSE	FALSE	FALSE	0.130763129874029	-0.00488520649379327	0.219380139391507	.	TRUE	nonsig
chr1	18293318	18294317	pro75_Defb44-ps_1	265.5	FALSE	FALSE	FALSE	0.401615493043453	0.0110916375126017	0.487781775750609	.	TRUE	nonsig
chr1	18307220	18308219	pro76_Defb18_1	3.33333333333333	FALSE	FALSE	FALSE	-0.0386678119802267	0.00411771132557438	-0.0168610096899365	.	TRUE	nonsig
chr1	18334882	18335881	pro77_Defb41_1	41.6666666666667	FALSE	FALSE	TRUE	0.105083686348707	0.0020766070182034	9.20351046647962	.	FALSE	DKO
chr1	19172741	19173740	pro78_Tfap2d_1	54.5	FALSE	FALSE	TRUE	0.189192976539715	0.00366459089218761	0.284278666807959	.	FALSE	lowlfc
chr1	19281673	19282672	pro79_Tfap2b_1	356.333333333333	TRUE	FALSE	FALSE	0.622088451398977	0.000452600449250532	0.378926024083002	.	FALSE	lowlfc
chr1	19281978	19282977	pro80_Tfap2b_2	432.833333333333	FALSE	FALSE	FALSE	0.490201593005669	0.00854358329693534	0.212819477669844	.	TRUE	nonsig
chr1	20426174	20427173	pro81_4930486I03Rik_1	90	FALSE	FALSE	FALSE	0.15995981942353	0.0214282062123051	0.37956976961431	.	TRUE	nonsig
chr1	20687776	20688775	pro82_Pkhd1_1	262	FALSE	FALSE	FALSE	-0.139348477243652	0.0013527974509741	-0.257329626622857	.	TRUE	nonsig
chr1	20748762	20749761	pro83_Mir133b_1	181.166666666667	FALSE	FALSE	FALSE	-0.0451053413225199	-0.0186413452809963	-0.152282474992989	.	TRUE	nonsig
chr1	20800610	20801609	pro84_Il17a_1	168.833333333333	TRUE	FALSE	TRUE	1.68182740117235	0.0151193779830342	1.39555376147145	.	FALSE	DHX36
chr1	20854011	20855010	pro85_Il17f_1	157	FALSE	FALSE	FALSE	0.12965366806379	0.00331076055474247	0.059413127179772	.	TRUE	nonsig
chr1	20890004	20891003	pro86_Mcm3_1	3976.33333333333	TRUE	FALSE	TRUE	0.517953028257944	0.0567780538802521	0.600508314940853	.	FALSE	lowlfc
chr1	20960231	20961230	pro87_6720483E21Rik_1	5197.16666666667	TRUE	FALSE	TRUE	0.4819890521633	0.0270661806739484	0.818022069404399	.	FALSE	lowlfc
chr1	20960334	20961333	pro88_Paqr8_1	5450.83333333333	TRUE	FALSE	TRUE	0.476142820757097	0.0263416023121876	0.829344541515682	.	FALSE	lowlfc
chr1	20966101	20967100	pro89_Paqr8_2	729.333333333333	FALSE	FALSE	TRUE	0.0472021598117566	0.0476222808407033	1.0299852885722	.	FALSE	DKO
chr1	20987551	20988550	pro90_Paqr8_3	171	FALSE	FALSE	FALSE	0.298989390206754	-0.00877675504422938	-0.0487998576501613	.	TRUE	nonsig
chr1	21021323	21022322	pro91_Efhc1_1	9693.16666666667	TRUE	FALSE	TRUE	0.42265769956448	0.0785350511610269	0.571115522934166	.	FALSE	lowlfc
chr1	21148969	21149968	pro92_Tram2_1	7760.66666666667	TRUE	FALSE	TRUE	0.442351700406181	0.0245448984211616	0.509766827896166	.	FALSE	lowlfc
chr1	21236110	21237109	pro93_AK138554_1	3699.5	TRUE	FALSE	TRUE	0.477151736168347	0.0331816667446978	0.653303034521605	.	FALSE	lowlfc
chr1	21288304	21289303	pro94_Tmem14a_1	4700.33333333333	TRUE	FALSE	TRUE	0.419579448063191	0.0197228405705978	0.572133511884157	.	FALSE	lowlfc
chr1	21310318	21311317	pro95_Gsta3_1	421.833333333333	FALSE	FALSE	TRUE	0.161909055359289	0.00976562245155364	0.844737288960959	.	FALSE	lowlfc
chr1	21367985	21368984	pro96_Gm4956_1	82.8333333333333	FALSE	FALSE	FALSE	0.0688102175048753	0.0171479103793969	0.294211360009299	.	TRUE	nonsig
chr1	21419308	21420307	pro97_Khdc1a_1	177.5	FALSE	FALSE	FALSE	0.503343452357794	-0.00192788120875718	0.158267585907047	.	TRUE	nonsig
chr1	21437982	21438981	pro98_Khdc1c_1	93.3333333333333	FALSE	FALSE	FALSE	-0.0369456842535717	-0.0151098453157209	-0.0482059259022839	.	TRUE	nonsig
chr1	21438298	21439297	pro99_Khdc1c_2	129.666666666667	FALSE	FALSE	FALSE	-0.184422384242185	-0.0238964885515848	-0.0635477818871487	.	TRUE	nonsig
chr1	21453197	21454196	pro100_Khdc1b_1	165.5	FALSE	FALSE	FALSE	0.162990142566444	-2.21177367101114e-05	0.00368430192565974	.	TRUE	nonsig
chr1	22385605	22386604	pro101_Rims1_1	185.833333333333	FALSE	FALSE	FALSE	0.13612764057023	0.00655051669764633	0.0509982038773407	.	TRUE	nonsig
chr1	22547958	22548957	pro102_Rims1_2	704.666666666667	FALSE	FALSE	FALSE	0.0651427136314572	0.00110897826245292	-0.208851233500899	.	TRUE	nonsig
chr1	23140854	23141853	pro103_4933415F23Rik_1	355.666666666667	FALSE	FALSE	FALSE	0.0607167993229142	0.0117015495876121	0.24683208153581	.	TRUE	nonsig
chr1	23310901	23311900	pro104_Mir30a_1	105	FALSE	FALSE	FALSE	-0.16172306198229	-0.00647984272977331	-0.0456900271027829	.	TRUE	nonsig
chr1	23330340	23331339	pro105_Mir30c-2_1	204.5	TRUE	FALSE	FALSE	1.21583099307511	0.0363153230154655	0.39258194992935	.	FALSE	DHX36
chr1	23421792	23422791	pro106_Ogfrl1_1	8167.83333333333	TRUE	FALSE	TRUE	0.397154269170322	0.0554081586092505	0.427557852563674	.	FALSE	lowlfc
chr1	23800461	23801460	pro107_B3gat2_1	2453.33333333333	TRUE	FALSE	TRUE	0.364650031506898	0.0888370311917285	0.549863617971675	.	FALSE	lowlfc
chr1	23930520	23931519	pro108_Smap1_2	144	FALSE	FALSE	FALSE	0.286223349734896	0.00103007479945558	-0.0992736114260434	.	TRUE	nonsig
chr1	23960911	23961910	pro109_Smap1_1	1692.5	FALSE	FALSE	FALSE	-0.115898953396322	0.00353161147630435	0.216337745874376	.	TRUE	nonsig
chr1	24044233	24045232	pro110_Sdhaf4_1	2458.83333333333	TRUE	FALSE	TRUE	0.432411695155041	0.024124501523353	0.499626596371617	.	FALSE	lowlfc
chr1	24138854	24139853	pro111_Fam135a_1	6086.16666666667	FALSE	FALSE	FALSE	0.232974626836997	0.0612668576656488	0.21071347246869	.	TRUE	nonsig
chr1	24216258	24217257	pro112_Col9a1_2	221.666666666667	FALSE	FALSE	FALSE	0.170480746242501	0.0203773248701432	0.277441467748574	.	TRUE	nonsig
chr1	24233805	24234804	pro113_Col9a1_1	339.666666666667	FALSE	FALSE	FALSE	0.387547913999891	0.0120610445949656	-0.106264948195558	.	TRUE	nonsig
chr1	24626020	24627019	pro114_Col19a1_1	877.5	FALSE	FALSE	FALSE	0.367207049368322	0.0207905398891717	0.344035370122779	.	TRUE	nonsig
chr1	24652917	24653916	pro115_BC069931_2	0	FALSE	FALSE	FALSE	NA	NA	NA	.	TRUE	nonsig
chr1	24653411	24654410	pro116_BC069931_1	0	FALSE	FALSE	FALSE	NA	NA	NA	.	TRUE	nonsig
chr1	24717136	24718135	pro117_Lmbrd1_2	5125.5	TRUE	FALSE	TRUE	0.333647610919622	0.169918325833064	0.54383971120052	.	FALSE	lowlfc
chr1	24717300	24718299	pro118_Lmbrd1_1	5075.5	TRUE	FALSE	TRUE	0.35026477046666	0.146067284680233	0.561556700286816	.	FALSE	lowlfc
chr1	25267428	25268427	pro119_Adgrb3_2	915.5	TRUE	FALSE	TRUE	1.08749658451045	0.10782933999413	0.695866859075641	.	FALSE	DHX36
chr1	25868250	25869249	pro120_Adgrb3_1	1266.16666666667	FALSE	FALSE	FALSE	0.359169699736054	0.0108625651533468	0.457928893606346	.	TRUE	nonsig
chr1	26726061	26727060	pro121_4931408C20Rik_1	0	FALSE	FALSE	FALSE	NA	NA	NA	.	TRUE	nonsig
chr1	27922603	27923602	pro122_Gm5524_1	24	FALSE	TRUE	TRUE	0.0395624621430886	0.0176530164395437	0.159349194223375	.	FALSE	lowlfc
chr1	28818853	28819852	pro123_Gm597_1	113.333333333333	FALSE	FALSE	TRUE	-0.00117540056868069	0.00763390133508005	0.612456394805259	.	FALSE	lowlfc
chr1	30912502	30913501	pro124_Phf3_1	3308.83333333333	TRUE	FALSE	TRUE	0.561828771004089	0.0635313216001187	0.537073975644723	.	FALSE	lowlfc
chr1	30987277	30988276	pro125_Ptp4a1_2	951.166666666667	FALSE	FALSE	FALSE	-0.00916008986629979	-0.0113720596833371	0.0603767104742729	.	TRUE	nonsig
chr1	30988358	30989357	pro126_Ptp4a1_1	6769.5	FALSE	FALSE	TRUE	0.153626725427466	0.0604821136604946	0.370620086591368	.	FALSE	lowlfc
chr1	31214971	31215970	pro127_Lgsn_1	143.333333333333	FALSE	FALSE	FALSE	-0.0872002016294201	-0.0108055269658109	0.0260120283117732	.	TRUE	nonsig
chr1	31261212	31262211	pro128_4931428L18Rik_1	321.666666666667	FALSE	FALSE	FALSE	0.301361679477362	0.0664343021737895	0.228438109325394	.	TRUE	nonsig
chr1	31261438	31262437	pro129_Pih1d3_1	300.666666666667	FALSE	FALSE	FALSE	0.249013252102316	0.0560896303314505	0.162172735605966	.	TRUE	nonsig
chr1	32211318	32212317	pro130_Khdrbs2_1	5638.16666666667	FALSE	FALSE	TRUE	0.232805174420888	0.155589863316016	0.29247158969101	.	FALSE	lowlfc
chr1	32585894	32586893	pro131_Gm5415_1	182	FALSE	FALSE	TRUE	0.0944625429746561	0.0436210845458406	1.32867043880621	.	FALSE	DKO
chr1	33708387	33709386	pro132_Prim2_1	1677.16666666667	FALSE	FALSE	TRUE	0.222742415522143	-0.0213831072283272	0.66882588299105	.	FALSE	lowlfc
chr1	33708431	33709430	pro133_1700001G17Rik_1	1743.16666666667	FALSE	FALSE	TRUE	0.217799675405101	-0.0250958281666727	0.637510998606218	.	FALSE	lowlfc
chr1	33758473	33759472	pro134_Rab23_1	2616.5	TRUE	FALSE	TRUE	0.700100884253289	0.0192939105447869	0.766961296794305	.	FALSE	lowlfc
chr1	33796328	33797327	pro135_Bag2_1	1141.5	TRUE	FALSE	TRUE	0.796441006829316	0.0204855572374957	1.06014862749193	.	FALSE	DKO
chr1	33851857	33852856	pro136_Zfp451_2	553.666666666667	FALSE	FALSE	TRUE	0.323094376923585	0.0121754573190424	0.787991236743598	.	FALSE	lowlfc
chr1	33853135	33854134	pro137_Zfp451_1	2536.16666666667	TRUE	FALSE	TRUE	0.772107861320125	0.138517400977875	1.04819958860314	.	FALSE	DKO
chr1	33877613	33878612	pro138_Gm15455_1	1756.66666666667	TRUE	FALSE	FALSE	0.623227687662445	0.14687832420944	0.156033805517974	.	FALSE	lowlfc
chr1	33946360	33947359	pro139_Bend6_1	2518.16666666667	TRUE	FALSE	TRUE	0.809746401682334	0.0412432095429926	0.547007901306497	.	FALSE	lowlfc
chr1	33946741	33947740	pro140_Dst_3	1812	TRUE	FALSE	TRUE	0.64642159242186	0.015595367816032	0.615456956970634	.	FALSE	lowlfc
chr1	34044457	34045456	pro141_Dst_1	1025.16666666667	TRUE	FALSE	TRUE	1.0023880403443	0.692955703796711	1.47733728500374	.	FALSE	DHX36
chr1	34198822	34199821	pro142_Dst_2	248.833333333333	FALSE	FALSE	FALSE	0.13958241203834	0.00383965555222554	0.611765941701325	.	TRUE	nonsig
chr1	34253869	34254868	pro143_Dst_4	59	FALSE	FALSE	FALSE	0.0413739324121028	0.00248071214951917	0.0430554418092046	.	TRUE	nonsig
chr1	34471888	34472887	pro144_Mir5103_1	1057.66666666667	FALSE	FALSE	TRUE	0.295049475830896	-0.0232488878930557	0.543676410319221	.	FALSE	lowlfc
chr1	34477954	34478953	pro145_Ccdc115_1	7107.83333333333	TRUE	FALSE	TRUE	0.404012980297353	0.0726934977107481	0.561508684792021	.	FALSE	lowlfc
chr1	34478285	34479284	pro146_Ccdc115_2	7455.5	TRUE	FALSE	TRUE	0.365089505173879	0.0787916632953168	0.552681293145292	.	FALSE	lowlfc
chr1	34478463	34479462	pro147_Imp4_1	6564.66666666667	TRUE	FALSE	TRUE	0.373234315222723	0.0753890148231915	0.557822726030847	.	FALSE	lowlfc
chr1	34498359	34499358	pro148_Ptpn18_2	3757.5	TRUE	FALSE	TRUE	0.497424670545694	0.0330423872426436	0.729483706459346	.	FALSE	lowlfc
chr1	34511298	34512297	pro149_Ptpn18_1	1485.5	TRUE	FALSE	TRUE	1.06297735711075	0.0230580935077066	1.24175929984997	.	FALSE	DHX36
chr1	34536974	34537973	pro150_Prss39_1	752.666666666667	TRUE	FALSE	FALSE	0.671062629636322	0.0260851279060394	0.340887838431364	.	FALSE	lowlfc
chr1	34574193	34575192	pro151_Cfc1_1	334	FALSE	FALSE	FALSE	0.159013320180665	-0.0109645479891844	0.106022540688276	.	TRUE	nonsig
chr1	34599552	34600551	pro152_Prss40_1	620.666666666667	FALSE	FALSE	FALSE	0.0966263986390414	-0.00549399466887496	0.165187465957204	.	TRUE	nonsig
chr1	34618273	34619272	pro153_Amer3_1	2695.5	TRUE	FALSE	TRUE	0.770299541174008	0.0295862544961812	0.797732064900952	.	FALSE	lowlfc
chr1	34716750	34717749	pro154_AK082264_1	1286.83333333333	TRUE	FALSE	TRUE	0.797329938079698	0.042044668284727	0.519335898817303	.	FALSE	lowlfc
chr1	34840303	34841302	pro155_Arhgef4_1	1713.83333333333	TRUE	FALSE	TRUE	0.597394841205537	0.038157142755188	0.758638224171032	.	FALSE	lowlfc
chr1	34878403	34879402	pro156_Fam168b_2	214.5	FALSE	FALSE	FALSE	-0.0762423123633204	-0.00603837113033674	0.156454891739963	.	TRUE	nonsig
chr1	34881614	34882613	pro157_Fam168b_1	2437.66666666667	TRUE	FALSE	FALSE	0.550594461067109	0.0538824809697594	0.355768203175678	.	FALSE	lowlfc
chr1	34888547	34889546	pro158_Plekhb2_1	630.333333333333	FALSE	FALSE	FALSE	0.266046881362719	-0.0017542223532568	0.29416644078235	.	TRUE	nonsig
chr1	36106943	36107942	pro159_Hs6st1_1	2585.83333333333	FALSE	FALSE	TRUE	0.341718757951608	0.011125131972445	0.373745302043665	.	FALSE	lowlfc
chr1	36282762	36283761	pro160_Uggt1_2	2406.5	TRUE	FALSE	TRUE	0.577656229709664	0.0219924486962724	0.761032743878452	.	FALSE	lowlfc
chr1	36282873	36283872	pro161_Uggt1_1	2394.33333333333	TRUE	FALSE	TRUE	0.556243578840699	0.0204107263472365	0.737385510372119	.	FALSE	lowlfc
chr1	36312036	36313035	pro162_Neurl3_1	1035.16666666667	FALSE	FALSE	TRUE	0.247011180593032	-0.0283322932938237	1.0761327749244	.	FALSE	DKO
chr1	36346316	36347315	pro163_Arid5a_1	4002.66666666667	TRUE	FALSE	TRUE	0.343182554430386	-0.00587205262887468	0.638962257423593	.	FALSE	lowlfc
chr1	36346564	36347563	pro164_Arid5a_2	3483.16666666667	TRUE	FALSE	TRUE	0.387443617427112	-0.00130828980111263	0.643626309732277	.	FALSE	lowlfc
chr1	36407733	36408732	pro165_Kansl3_1	3214.33333333333	FALSE	FALSE	FALSE	0.285399497081919	-0.00860487600426685	0.297173141474332	.	TRUE	nonsig
chr1	36410765	36411764	pro166_Fer1l5_2	280	FALSE	FALSE	FALSE	0.202483994735495	0.00253546626467536	0.106451213137365	.	TRUE	nonsig
